severity,market,year,check,detail,n,sample
WARN,NQ,2023,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,336.0,"[{""ts_event"":""2023-01-03T23:00:00.000Z"",""prev_ts"":""2023-01-03T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2023},{""ts_event"":""2023-01-04T23:00:00.000Z"",""prev_ts"":""2023-01-04T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2023},{""ts_event"":""2023-01-05T23:00:00.000Z"",""prev_ts"":""2023-01-05T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2023},{""ts_event"":""2023-01-08T23:00:00.000Z"",""prev_ts"":""2023-01-06T21:59:00.000"",""gap_minutes"":2941.0,""market"":""NQ"",""year"":2023},{""ts_event"":""2023-01-09T03:59:00.000Z"",""prev_ts"":""2023-01-09T03:57:00.000"",""gap_minutes"":2.0,""market"":""NQ"",""year"":2023}]"
WARN,NQ,2023,volume_mad_z_gt_25,extreme volume spike,2790.0,"[{""ts_event"":""2023-01-03T14:30:00.000Z"",""open"":11119.0,""high"":11130.5,""low"":11099.75,""close"":11100.75,""volume"":6552.0},{""ts_event"":""2023-01-03T14:31:00.000Z"",""open"":11100.5,""high"":11101.25,""low"":11072.5,""close"":11090.75,""volume"":6775.0},{""ts_event"":""2023-01-03T14:34:00.000Z"",""open"":11134.0,""high"":11141.75,""low"":11110.25,""close"":11113.75,""volume"":3658.0},{""ts_event"":""2023-01-03T14:45:00.000Z"",""open"":11138.0,""high"":11146.75,""low"":11108.0,""close"":11113.0,""volume"":4416.0},{""ts_event"":""2023-01-03T14:48:00.000Z"",""open"":11099.5,""high"":11105.75,""low"":11058.5,""close"":11061.0,""volume"":4161.0}]"
WARN,NQ,2023,dollar_volume_mad_z_gt_25,extreme price*volume spike,2924.0,"[{""ts_event"":""2023-01-03T14:30:00.000Z"",""open"":11119.0,""high"":11130.5,""low"":11099.75,""close"":11100.75,""volume"":6552.0},{""ts_event"":""2023-01-03T14:31:00.000Z"",""open"":11100.5,""high"":11101.25,""low"":11072.5,""close"":11090.75,""volume"":6775.0},{""ts_event"":""2023-01-03T20:59:00.000Z"",""open"":10948.25,""high"":10948.75,""low"":10942.0,""close"":10942.75,""volume"":5928.0},{""ts_event"":""2023-01-04T14:30:00.000Z"",""open"":11033.5,""high"":11041.25,""low"":11003.0,""close"":11006.0,""volume"":6212.0},{""ts_event"":""2023-01-04T14:31:00.000Z"",""open"":11006.25,""high"":11022.75,""low"":10993.25,""close"":10998.25,""volume"":5157.0}]"
WARN,NQ,2024,zero_range,high == low bars,410.0,"[{""ts_event"":""2024-01-02T00:04:00.000Z"",""open"":17029.5,""high"":17029.5,""low"":17029.5,""close"":17029.5,""volume"":4.0},{""ts_event"":""2024-01-02T03:28:00.000Z"",""open"":17007.75,""high"":17007.75,""low"":17007.75,""close"":17007.75,""volume"":5.0},{""ts_event"":""2024-01-02T04:33:00.000Z"",""open"":17008.75,""high"":17008.75,""low"":17008.75,""close"":17008.75,""volume"":5.0},{""ts_event"":""2024-01-03T04:26:00.000Z"",""open"":16702.0,""high"":16702.0,""low"":16702.0,""close"":16702.0,""volume"":2.0},{""ts_event"":""2024-01-03T04:32:00.000Z"",""open"":16701.5,""high"":16701.5,""low"":16701.5,""close"":16701.5,""volume"":1.0}]"
WARN,NQ,2024,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,359.0,"[{""ts_event"":""2024-01-02T23:00:00.000Z"",""prev_ts"":""2024-01-02T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2024},{""ts_event"":""2024-01-03T23:00:00.000Z"",""prev_ts"":""2024-01-03T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2024},{""ts_event"":""2024-01-04T23:00:00.000Z"",""prev_ts"":""2024-01-04T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2024},{""ts_event"":""2024-01-07T23:00:00.000Z"",""prev_ts"":""2024-01-05T21:59:00.000"",""gap_minutes"":2941.0,""market"":""NQ"",""year"":2024},{""ts_event"":""2024-01-08T23:00:00.000Z"",""prev_ts"":""2024-01-08T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2024}]"
WARN,NQ,2024,volume_mad_z_gt_25,extreme volume spike,2976.0,"[{""ts_event"":""2024-01-02T14:30:00.000Z"",""open"":16861.75,""high"":16869.75,""low"":16840.75,""close"":16869.0,""volume"":7114.0},{""ts_event"":""2024-01-02T14:38:00.000Z"",""open"":16820.75,""high"":16821.25,""low"":16795.5,""close"":16803.25,""volume"":4232.0},{""ts_event"":""2024-01-02T14:40:00.000Z"",""open"":16800.5,""high"":16802.0,""low"":16781.25,""close"":16793.25,""volume"":4766.0},{""ts_event"":""2024-01-02T14:45:00.000Z"",""open"":16777.25,""high"":16779.75,""low"":16764.25,""close"":16767.0,""volume"":3620.0},{""ts_event"":""2024-01-02T14:46:00.000Z"",""open"":16767.0,""high"":16782.0,""low"":16763.5,""close"":16777.5,""volume"":3901.0}]"
WARN,NQ,2024,dollar_volume_mad_z_gt_25,extreme price*volume spike,2939.0,"[{""ts_event"":""2024-01-02T14:30:00.000Z"",""open"":16861.75,""high"":16869.75,""low"":16840.75,""close"":16869.0,""volume"":7114.0},{""ts_event"":""2024-01-02T14:38:00.000Z"",""open"":16820.75,""high"":16821.25,""low"":16795.5,""close"":16803.25,""volume"":4232.0},{""ts_event"":""2024-01-02T14:40:00.000Z"",""open"":16800.5,""high"":16802.0,""low"":16781.25,""close"":16793.25,""volume"":4766.0},{""ts_event"":""2024-01-02T14:46:00.000Z"",""open"":16767.0,""high"":16782.0,""low"":16763.5,""close"":16777.5,""volume"":3901.0},{""ts_event"":""2024-01-02T15:00:00.000Z"",""open"":16763.5,""high"":16782.75,""low"":16756.75,""close"":16779.75,""volume"":4705.0}]"
WARN,NQ,2025,zero_range,high == low bars,261.0,"[{""ts_event"":""2025-01-03T03:55:00.000Z"",""open"":21248.5,""high"":21248.5,""low"":21248.5,""close"":21248.5,""volume"":2.0},{""ts_event"":""2025-01-15T03:06:00.000Z"",""open"":20934.75,""high"":20934.75,""low"":20934.75,""close"":20934.75,""volume"":1.0},{""ts_event"":""2025-01-15T06:27:00.000Z"",""open"":20948.0,""high"":20948.0,""low"":20948.0,""close"":20948.0,""volume"":3.0},{""ts_event"":""2025-01-29T05:22:00.000Z"",""open"":21599.75,""high"":21599.75,""low"":21599.75,""close"":21599.75,""volume"":1.0},{""ts_event"":""2025-01-29T05:26:00.000Z"",""open"":21600.0,""high"":21600.0,""low"":21600.0,""close"":21600.0,""volume"":2.0}]"
WARN,NQ,2025,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,334.0,"[{""ts_event"":""2025-01-02T23:00:00.000Z"",""prev_ts"":""2025-01-02T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2025},{""ts_event"":""2025-01-03T04:30:00.000Z"",""prev_ts"":""2025-01-03T04:28:00.000"",""gap_minutes"":2.0,""market"":""NQ"",""year"":2025},{""ts_event"":""2025-01-05T23:00:00.000Z"",""prev_ts"":""2025-01-03T21:59:00.000"",""gap_minutes"":2941.0,""market"":""NQ"",""year"":2025},{""ts_event"":""2025-01-06T23:00:00.000Z"",""prev_ts"":""2025-01-06T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2025},{""ts_event"":""2025-01-07T23:00:00.000Z"",""prev_ts"":""2025-01-07T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2025}]"
WARN,NQ,2025,abs_close_return_gt_2pct,large 1-minute close-to-close move,4.0,"[{""ts_event"":""2025-02-02T23:00:00.000Z"",""open"":21200.0,""high"":21200.0,""low"":20943.0,""close"":20986.5,""volume"":2529.0},{""ts_event"":""2025-04-06T22:00:00.000Z"",""open"":17100.0,""high"":17100.0,""low"":16704.5,""close"":16706.5,""volume"":1837.0},{""ts_event"":""2025-04-09T17:19:00.000Z"",""open"":17506.0,""high"":18056.5,""low"":17455.0,""close"":17977.75,""volume"":7907.0},{""ts_event"":""2025-10-12T22:00:00.000Z"",""open"":24542.0,""high"":24747.0,""low"":24542.0,""close"":24735.5,""volume"":3153.0}]"
WARN,NQ,2025,hl_range_gt_2pct,large 1-minute high-low range,4.0,"[{""ts_event"":""2025-04-06T22:00:00.000Z"",""open"":17100.0,""high"":17100.0,""low"":16704.5,""close"":16706.5,""volume"":1837.0},{""ts_event"":""2025-04-07T15:14:00.000Z"",""open"":17581.25,""high"":17608.5,""low"":17234.75,""close"":17285.25,""volume"":5393.0},{""ts_event"":""2025-04-09T17:19:00.000Z"",""open"":17506.0,""high"":18056.5,""low"":17455.0,""close"":17977.75,""volume"":7907.0},{""ts_event"":""2025-04-09T17:20:00.000Z"",""open"":17978.25,""high"":18115.75,""low"":17748.5,""close"":18062.0,""volume"":2381.0}]"
WARN,NQ,2025,volume_mad_z_gt_25,extreme volume spike,2114.0,"[{""ts_event"":""2025-01-02T14:30:00.000Z"",""open"":21347.75,""high"":21350.25,""low"":21320.5,""close"":21341.75,""volume"":4590.0},{""ts_event"":""2025-01-02T14:33:00.000Z"",""open"":21342.0,""high"":21344.75,""low"":21281.0,""close"":21285.75,""volume"":3651.0},{""ts_event"":""2025-01-02T14:35:00.000Z"",""open"":21266.5,""high"":21275.5,""low"":21223.5,""close"":21225.5,""volume"":4020.0},{""ts_event"":""2025-01-02T14:36:00.000Z"",""open"":21225.5,""high"":21242.5,""low"":21212.5,""close"":21218.25,""volume"":3889.0},{""ts_event"":""2025-01-02T14:46:00.000Z"",""open"":21222.25,""high"":21257.75,""low"":21218.75,""close"":21241.0,""volume"":4094.0}]"
WARN,NQ,2025,dollar_volume_mad_z_gt_25,extreme price*volume spike,2235.0,"[{""ts_event"":""2025-01-02T14:30:00.000Z"",""open"":21347.75,""high"":21350.25,""low"":21320.5,""close"":21341.75,""volume"":4590.0},{""ts_event"":""2025-01-02T14:33:00.000Z"",""open"":21342.0,""high"":21344.75,""low"":21281.0,""close"":21285.75,""volume"":3651.0},{""ts_event"":""2025-01-02T14:35:00.000Z"",""open"":21266.5,""high"":21275.5,""low"":21223.5,""close"":21225.5,""volume"":4020.0},{""ts_event"":""2025-01-02T14:36:00.000Z"",""open"":21225.5,""high"":21242.5,""low"":21212.5,""close"":21218.25,""volume"":3889.0},{""ts_event"":""2025-01-02T14:46:00.000Z"",""open"":21222.25,""high"":21257.75,""low"":21218.75,""close"":21241.0,""volume"":4094.0}]"
WARN,NQ,2026,zero_range,high == low bars,64.0,"[{""ts_event"":""2026-01-02T05:20:00.000Z"",""open"":25627.0,""high"":25627.0,""low"":25627.0,""close"":25627.0,""volume"":3.0},{""ts_event"":""2026-01-14T02:42:00.000Z"",""open"":25891.0,""high"":25891.0,""low"":25891.0,""close"":25891.0,""volume"":1.0},{""ts_event"":""2026-01-23T05:36:00.000Z"",""open"":25702.5,""high"":25702.5,""low"":25702.5,""close"":25702.5,""volume"":2.0},{""ts_event"":""2026-02-16T01:37:00.000Z"",""open"":24834.5,""high"":24834.5,""low"":24834.5,""close"":24834.5,""volume"":1.0},{""ts_event"":""2026-02-16T03:46:00.000Z"",""open"":24813.75,""high"":24813.75,""low"":24813.75,""close"":24813.75,""volume"":2.0}]"
WARN,NQ,2026,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,131.0,"[{""ts_event"":""2026-01-04T23:00:00.000Z"",""prev_ts"":""2026-01-02T21:59:00.000"",""gap_minutes"":2941.0,""market"":""NQ"",""year"":2026},{""ts_event"":""2026-01-05T23:00:00.000Z"",""prev_ts"":""2026-01-05T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2026},{""ts_event"":""2026-01-06T03:59:00.000Z"",""prev_ts"":""2026-01-06T03:57:00.000"",""gap_minutes"":2.0,""market"":""NQ"",""year"":2026},{""ts_event"":""2026-01-06T23:00:00.000Z"",""prev_ts"":""2026-01-06T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2026},{""ts_event"":""2026-01-07T23:00:00.000Z"",""prev_ts"":""2026-01-07T21:59:00.000"",""gap_minutes"":61.0,""market"":""NQ"",""year"":2026}]"
WARN,NQ,2026,hl_range_gt_2pct,large 1-minute high-low range,1.0,"[{""ts_event"":""2026-03-23T11:05:00.000Z"",""open"":23893.5,""high"":24380.0,""low"":23890.25,""close"":24301.0,""volume"":4074.0}]"
WARN,NQ,2026,volume_mad_z_gt_25,extreme volume spike,419.0,"[{""ts_event"":""2026-01-02T14:30:00.000Z"",""open"":25687.0,""high"":25728.75,""low"":25677.25,""close"":25721.5,""volume"":5928.0},{""ts_event"":""2026-01-02T14:32:00.000Z"",""open"":25712.25,""high"":25717.0,""low"":25659.0,""close"":25670.5,""volume"":4126.0},{""ts_event"":""2026-01-02T14:47:00.000Z"",""open"":25700.5,""high"":25760.5,""low"":25697.5,""close"":25757.75,""volume"":5603.0},{""ts_event"":""2026-01-02T14:50:00.000Z"",""open"":25755.0,""high"":25803.75,""low"":25755.0,""close"":25792.25,""volume"":4103.0},{""ts_event"":""2026-01-02T15:15:00.000Z"",""open"":25603.75,""high"":25604.0,""low"":25581.75,""close"":25586.25,""volume"":4155.0}]"
WARN,NQ,2026,dollar_volume_mad_z_gt_25,extreme price*volume spike,436.0,"[{""ts_event"":""2026-01-02T14:30:00.000Z"",""open"":25687.0,""high"":25728.75,""low"":25677.25,""close"":25721.5,""volume"":5928.0},{""ts_event"":""2026-01-02T14:32:00.000Z"",""open"":25712.25,""high"":25717.0,""low"":25659.0,""close"":25670.5,""volume"":4126.0},{""ts_event"":""2026-01-02T14:47:00.000Z"",""open"":25700.5,""high"":25760.5,""low"":25697.5,""close"":25757.75,""volume"":5603.0},{""ts_event"":""2026-01-02T14:50:00.000Z"",""open"":25755.0,""high"":25803.75,""low"":25755.0,""close"":25792.25,""volume"":4103.0},{""ts_event"":""2026-01-02T15:15:00.000Z"",""open"":25603.75,""high"":25604.0,""low"":25581.75,""close"":25586.25,""volume"":4155.0}]"
WARN,RTY,2017,zero_range,high == low bars,27642.0,"[{""ts_event"":""2017-07-09T22:02:00.000Z"",""open"":1412.5,""high"":1412.5,""low"":1412.5,""close"":1412.5,""volume"":1.0},{""ts_event"":""2017-07-09T22:03:00.000Z"",""open"":1412.8,""high"":1412.8,""low"":1412.8,""close"":1412.8,""volume"":1.0},{""ts_event"":""2017-07-09T22:06:00.000Z"",""open"":1412.0,""high"":1412.0,""low"":1412.0,""close"":1412.0,""volume"":1.0},{""ts_event"":""2017-07-09T23:33:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1414.0,""close"":1414.0,""volume"":1.0},{""ts_event"":""2017-07-09T23:35:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1414.0,""close"":1414.0,""volume"":2.0}]"
WARN,RTY,2017,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,16430.0,"[{""ts_event"":""2017-07-09T22:06:00.000Z"",""prev_ts"":""2017-07-09T22:03:00.000"",""gap_minutes"":3.0,""market"":""RTY"",""year"":2017},{""ts_event"":""2017-07-09T23:33:00.000Z"",""prev_ts"":""2017-07-09T22:06:00.000"",""gap_minutes"":87.0,""market"":""RTY"",""year"":2017},{""ts_event"":""2017-07-09T23:35:00.000Z"",""prev_ts"":""2017-07-09T23:33:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2017},{""ts_event"":""2017-07-10T00:07:00.000Z"",""prev_ts"":""2017-07-09T23:35:00.000"",""gap_minutes"":32.0,""market"":""RTY"",""year"":2017},{""ts_event"":""2017-07-10T00:17:00.000Z"",""prev_ts"":""2017-07-10T00:07:00.000"",""gap_minutes"":10.0,""market"":""RTY"",""year"":2017}]"
WARN,RTY,2017,volume_mad_z_gt_25,extreme volume spike,2797.0,"[{""ts_event"":""2017-07-27T17:25:00.000Z"",""open"":1429.3,""high"":1429.3,""low"":1427.0,""close"":1427.9,""volume"":685.0},{""ts_event"":""2017-07-27T18:45:00.000Z"",""open"":1428.7,""high"":1428.8,""low"":1427.7,""close"":1427.8,""volume"":566.0},{""ts_event"":""2017-08-08T14:19:00.000Z"",""open"":1414.7,""high"":1417.4,""low"":1414.6,""close"":1417.0,""volume"":565.0},{""ts_event"":""2017-08-08T19:59:00.000Z"",""open"":1409.3,""high"":1409.4,""low"":1408.5,""close"":1409.1,""volume"":463.0},{""ts_event"":""2017-08-09T13:30:00.000Z"",""open"":1399.7,""high"":1399.8,""low"":1397.5,""close"":1397.9,""volume"":487.0}]"
WARN,RTY,2017,dollar_volume_mad_z_gt_25,extreme price*volume spike,2907.0,"[{""ts_event"":""2017-07-27T17:25:00.000Z"",""open"":1429.3,""high"":1429.3,""low"":1427.0,""close"":1427.9,""volume"":685.0},{""ts_event"":""2017-07-27T18:45:00.000Z"",""open"":1428.7,""high"":1428.8,""low"":1427.7,""close"":1427.8,""volume"":566.0},{""ts_event"":""2017-08-08T14:19:00.000Z"",""open"":1414.7,""high"":1417.4,""low"":1414.6,""close"":1417.0,""volume"":565.0},{""ts_event"":""2017-08-09T13:30:00.000Z"",""open"":1399.7,""high"":1399.8,""low"":1397.5,""close"":1397.9,""volume"":487.0},{""ts_event"":""2017-08-09T19:59:00.000Z"",""open"":1395.8,""high"":1397.1,""low"":1395.7,""close"":1396.9,""volume"":652.0}]"
WARN,RTY,2018,timestamp_outside_file_year,ts_event UTC year != filename year 2018; verify partition convention,107898.0,"[{""ts_event"":""2017-07-09T22:01:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1413.9,""close"":1413.9,""volume"":2.0},{""ts_event"":""2017-07-09T22:02:00.000Z"",""open"":1412.5,""high"":1412.5,""low"":1412.5,""close"":1412.5,""volume"":1.0},{""ts_event"":""2017-07-09T22:03:00.000Z"",""open"":1412.8,""high"":1412.8,""low"":1412.8,""close"":1412.8,""volume"":1.0},{""ts_event"":""2017-07-09T22:06:00.000Z"",""open"":1412.0,""high"":1412.0,""low"":1412.0,""close"":1412.0,""volume"":1.0},{""ts_event"":""2017-07-09T23:33:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1414.0,""close"":1414.0,""volume"":1.0}]"
WARN,RTY,2018,zero_range,high == low bars,27642.0,"[{""ts_event"":""2017-07-09T22:02:00.000Z"",""open"":1412.5,""high"":1412.5,""low"":1412.5,""close"":1412.5,""volume"":1.0},{""ts_event"":""2017-07-09T22:03:00.000Z"",""open"":1412.8,""high"":1412.8,""low"":1412.8,""close"":1412.8,""volume"":1.0},{""ts_event"":""2017-07-09T22:06:00.000Z"",""open"":1412.0,""high"":1412.0,""low"":1412.0,""close"":1412.0,""volume"":1.0},{""ts_event"":""2017-07-09T23:33:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1414.0,""close"":1414.0,""volume"":1.0},{""ts_event"":""2017-07-09T23:35:00.000Z"",""open"":1414.0,""high"":1414.0,""low"":1414.0,""close"":1414.0,""volume"":2.0}]"
WARN,RTY,2018,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,16430.0,"[{""ts_event"":""2017-07-09T22:06:00.000Z"",""prev_ts"":""2017-07-09T22:03:00.000"",""gap_minutes"":3.0,""market"":""RTY"",""year"":2018},{""ts_event"":""2017-07-09T23:33:00.000Z"",""prev_ts"":""2017-07-09T22:06:00.000"",""gap_minutes"":87.0,""market"":""RTY"",""year"":2018},{""ts_event"":""2017-07-09T23:35:00.000Z"",""prev_ts"":""2017-07-09T23:33:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2018},{""ts_event"":""2017-07-10T00:07:00.000Z"",""prev_ts"":""2017-07-09T23:35:00.000"",""gap_minutes"":32.0,""market"":""RTY"",""year"":2018},{""ts_event"":""2017-07-10T00:17:00.000Z"",""prev_ts"":""2017-07-10T00:07:00.000"",""gap_minutes"":10.0,""market"":""RTY"",""year"":2018}]"
WARN,RTY,2018,volume_mad_z_gt_25,extreme volume spike,2797.0,"[{""ts_event"":""2017-07-27T17:25:00.000Z"",""open"":1429.3,""high"":1429.3,""low"":1427.0,""close"":1427.9,""volume"":685.0},{""ts_event"":""2017-07-27T18:45:00.000Z"",""open"":1428.7,""high"":1428.8,""low"":1427.7,""close"":1427.8,""volume"":566.0},{""ts_event"":""2017-08-08T14:19:00.000Z"",""open"":1414.7,""high"":1417.4,""low"":1414.6,""close"":1417.0,""volume"":565.0},{""ts_event"":""2017-08-08T19:59:00.000Z"",""open"":1409.3,""high"":1409.4,""low"":1408.5,""close"":1409.1,""volume"":463.0},{""ts_event"":""2017-08-09T13:30:00.000Z"",""open"":1399.7,""high"":1399.8,""low"":1397.5,""close"":1397.9,""volume"":487.0}]"
WARN,RTY,2018,dollar_volume_mad_z_gt_25,extreme price*volume spike,2907.0,"[{""ts_event"":""2017-07-27T17:25:00.000Z"",""open"":1429.3,""high"":1429.3,""low"":1427.0,""close"":1427.9,""volume"":685.0},{""ts_event"":""2017-07-27T18:45:00.000Z"",""open"":1428.7,""high"":1428.8,""low"":1427.7,""close"":1427.8,""volume"":566.0},{""ts_event"":""2017-08-08T14:19:00.000Z"",""open"":1414.7,""high"":1417.4,""low"":1414.6,""close"":1417.0,""volume"":565.0},{""ts_event"":""2017-08-09T13:30:00.000Z"",""open"":1399.7,""high"":1399.8,""low"":1397.5,""close"":1397.9,""volume"":487.0},{""ts_event"":""2017-08-09T19:59:00.000Z"",""open"":1395.8,""high"":1397.1,""low"":1395.7,""close"":1396.9,""volume"":652.0}]"
WARN,RTY,2019,timestamp_outside_file_year,ts_event UTC year != filename year 2019; verify partition convention,340785.0,"[{""ts_event"":""2025-01-01T23:00:00.000Z"",""open"":2258.0,""high"":2258.8,""low"":2256.1,""close"":2256.2,""volume"":85.0},{""ts_event"":""2025-01-01T23:01:00.000Z"",""open"":2256.4,""high"":2256.4,""low"":2255.5,""close"":2256.2,""volume"":40.0},{""ts_event"":""2025-01-01T23:02:00.000Z"",""open"":2256.3,""high"":2257.7,""low"":2256.3,""close"":2257.7,""volume"":32.0},{""ts_event"":""2025-01-01T23:03:00.000Z"",""open"":2258.0,""high"":2258.8,""low"":2258.0,""close"":2258.5,""volume"":15.0},{""ts_event"":""2025-01-01T23:04:00.000Z"",""open"":2258.9,""high"":2259.5,""low"":2258.1,""close"":2258.4,""volume"":25.0}]"
WARN,RTY,2019,zero_range,high == low bars,21997.0,"[{""ts_event"":""2025-01-01T23:33:00.000Z"",""open"":2253.5,""high"":2253.5,""low"":2253.5,""close"":2253.5,""volume"":2.0},{""ts_event"":""2025-01-01T23:55:00.000Z"",""open"":2251.8,""high"":2251.8,""low"":2251.8,""close"":2251.8,""volume"":1.0},{""ts_event"":""2025-01-01T23:56:00.000Z"",""open"":2251.7,""high"":2251.7,""low"":2251.7,""close"":2251.7,""volume"":2.0},{""ts_event"":""2025-01-01T23:58:00.000Z"",""open"":2251.8,""high"":2251.8,""low"":2251.8,""close"":2251.8,""volume"":2.0},{""ts_event"":""2025-01-02T00:59:00.000Z"",""open"":2251.0,""high"":2251.0,""low"":2251.0,""close"":2251.0,""volume"":1.0}]"
WARN,RTY,2019,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,8830.0,"[{""ts_event"":""2025-01-02T02:57:00.000Z"",""prev_ts"":""2025-01-02T02:55:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2019},{""ts_event"":""2025-01-02T03:18:00.000Z"",""prev_ts"":""2025-01-02T03:16:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2019},{""ts_event"":""2025-01-02T03:35:00.000Z"",""prev_ts"":""2025-01-02T03:32:00.000"",""gap_minutes"":3.0,""market"":""RTY"",""year"":2019},{""ts_event"":""2025-01-02T03:40:00.000Z"",""prev_ts"":""2025-01-02T03:38:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2019},{""ts_event"":""2025-01-02T04:09:00.000Z"",""prev_ts"":""2025-01-02T04:07:00.000"",""gap_minutes"":2.0,""market"":""RTY"",""year"":2019}]"
